teamId,teamName,submissionDate,score
13358012,Matt Gordon,2025-02-18 01:40:59,0.77511
11705145,Nachi Ganesh,2025-02-21 16:21:38,0.77511
13358124,Byungchul An,2025-02-18 02:20:41,0.77511
13358128,satria chen,2025-02-18 02:22:01,0.77511
13358240,ccdd1123,2025-02-18 02:51:13,0.77511
13358267,Phanthakan Phahonphak,2025-02-18 03:01:51,0.77511
5466846,wujinlong,2025-02-18 03:11:04,0.77511
13358353,Ricky Kim,2025-02-18 03:35:25,0.77511
13358528,SHEN DING95,2025-02-18 04:41:57,0.77511
13358677,LT_CA44,2025-02-22 06:43:41,0.77511
13358761,ln pang001,2025-02-18 05:49:35,0.77511
13358766,Pratish Chaudhary,2025-02-27 09:43:54,0.77511
13358855,ofbread,2025-02-18 06:17:41,0.77511
13358902,Ayesha Saleem,2025-02-18 06:31:49,0.77511
13358947,longchengwu,2025-02-18 06:39:55,0.77511
13358969,Niloofar Ghabari,2025-02-18 06:53:46,0.77511
13359146,Jone Zhang x,2025-02-18 07:26:25,0.77511
13359182,kevincho312,2025-02-18 07:34:00,0.77511
13359183,Qaff,2025-02-18 07:34:07,0.77511
13359202,riu233,2025-02-18 07:38:57,0.77511
13359250,keitamakiyama,2025-02-18 07:50:56,0.77511
13359274,dgnkygz,2025-02-18 07:57:26,0.77511
292104,RobertLinsley,2025-02-18 08:01:16,0.77511
13359412,nubaira nira,2025-02-18 18:53:05,0.77511
13359426,baiqisenhai,2025-02-18 08:38:53,0.77511
13359493,Angelica_ztx,2025-02-18 08:46:59,0.77511
13359528,Azizbek To'ychiyev,2025-02-18 08:53:38,0.77511
13359546,Syaukat Rafifidhiya Zubaidi,2025-02-18 08:55:22,0.77511
13359570,City Chou,2025-02-18 08:59:22,0.77511
13359661,Salsa,2025-02-18 09:17:28,0.77511
13359665,Yan Liu #7,2025-02-18 09:18:48,0.77511
13359684,Annndrea,2025-02-18 09:25:24,0.77511
13359730,lunavengo,2025-02-18 09:34:37,0.77511
13359813,pgouri,2025-02-18 09:49:49,0.77511
13359825,Recar Coder,2025-02-18 16:42:07,0.77511
13359827,Sara Cruz #2,2025-02-18 09:54:32,0.77511
13359852,王者无敌,2025-02-18 11:06:16,0.77511
13359906,JuhaML,2025-02-18 10:13:40,0.77511
13360099,Dukkyu Lim,2025-02-18 10:57:48,0.77511
13360278,Salman Ahmad ,2025-02-18 11:45:51,0.77511
12951382,Елизавета Хомбак,2025-02-18 12:01:41,0.77511
13360344,Gustavo Fernandez,2025-02-18 12:02:46,0.77511
13360361,Abir Hosri,2025-02-18 12:07:03,0.77511
13360435,martix66666,2025-02-19 13:49:33,0.77511
13360436,Beacon P,2025-02-18 12:27:21,0.77511
13360437,popochen_money,2025-02-18 12:27:35,0.77511
13360457,Sanjeev Muddala,2025-02-18 12:34:06,0.77511
13360516,Metta Liyanti,2025-02-18 12:47:27,0.77511
13360523,Alexandre Pineault,2025-02-18 12:48:54,0.77511
13360538,CaoYue,2025-02-18 12:54:26,0.77511
13360631,QASEM,2025-02-18 13:18:15,0.77511
13360636,Ayush Ranwa,2025-02-18 13:19:28,0.77511
13347640,TLuca02,2025-02-18 13:19:59,0.77511
13360648,Shilpa Kaveri,2025-02-18 13:21:52,0.77511
13360656,sldkfjaf,2025-02-20 12:21:38,0.77511
13360687,Jiiiyyyaaa,2025-02-18 13:30:14,0.77511
13360780,zHOUbuzou,2025-02-18 13:53:49,0.77511
13360791,Nasif Rafidi,2025-02-18 13:57:47,0.77511
13360821,maxkebab,2025-02-18 14:07:31,0.77511
13360911,alpsen,2025-02-18 14:31:06,0.77511
13360917,Frederick Krisna,2025-02-27 09:19:18,0.77511
13360961,natallya_k,2025-02-18 14:45:08,0.77511
13360973,Melanie Siegel,2025-02-18 14:48:59,0.77511
13361001,Judy Liu #2,2025-02-18 15:41:25,0.77511
13361045,John Stewart,2025-02-18 15:00:40,0.77511
13361104,Cristina Leigue,2025-02-18 15:17:00,0.77511
13361143,Keita Matsumura,2025-02-18 15:24:40,0.77511
13361242,momomomo666,2025-02-18 15:48:02,0.77511
13361260,Mo M,2025-02-18 15:51:45,0.77511
13361311,ShenYT0,2025-02-18 16:04:47,0.77511
13361331,Eric #47,2025-02-18 16:09:06,0.77511
13361437,samuel asafu-agyei,2025-02-18 16:39:48,0.77511
13361498,Igor Grebenakha,2025-02-18 16:54:39,0.77511
13361501,Raghav Pandey,2025-02-18 17:05:39,0.77511
13361581,WorkSpace001,2025-02-18 17:15:35,0.77511
13361628,Luis Mendes,2025-02-18 17:25:57,0.77511
13361703,Mayank sharma,2025-02-18 17:43:58,0.77511
13361719,yeet,2025-02-18 17:47:13,0.77511
13361737,Medeea Bunea,2025-02-18 17:51:25,0.77511
13361788,speediboi,2025-02-18 18:05:10,0.77511
13361792,sumaiya34,2025-02-18 18:07:08,0.77511
13361797,Manuel Ruiz Tercedor,2025-02-18 18:58:43,0.77511
13361832,Yermukhamed,2025-02-18 18:17:22,0.77511
13361886,wilcoxonumi,2025-02-18 18:32:54,0.77511
13361917,Diogo Viveiros,2025-02-18 18:40:51,0.77511
13274122,Abdullah Sabri Fayed,2025-02-18 18:47:39,0.77511
13362077,Elena Russell,2025-02-18 19:28:20,0.77511
13361740,Omar albabele,2025-02-19 14:52:41,0.77511
13362193,Yogev Shpilman,2025-02-18 19:57:55,0.77511
13362256,Omar Al babele 2,2025-02-18 20:54:14,0.77511
13362230,Tomas Hallberg,2025-02-18 20:25:42,0.77511
13362341,Patty23418,2025-02-18 20:44:39,0.77511
13362482,YannGla,2025-02-18 21:47:05,0.77511
13362561,Priyaa Kentugana,2025-02-18 22:15:36,0.77511
13362583,Adam D2,2025-02-18 22:25:01,0.77511
13362639,Parven Mahar,2025-02-18 22:51:08,0.77511
13362764,Vinicius Branco,2025-02-19 00:01:49,0.77511
13362797,Zain Siddiqui #2,2025-02-19 00:12:41,0.77511
13362859,Arthur Toso,2025-02-19 00:39:59,0.77511
13362985,Jack Young #2,2025-02-20 04:25:16,0.77511
13363016,mochadanhuangshu,2025-02-19 02:23:19,0.77511
13363049,Rodrigo Gutierrez,2025-02-21 00:32:17,0.77511
11826634,kingofstatistics,2025-02-19 02:11:54,0.77511
13363083,Shunsuke Kurita,2025-02-19 02:12:52,0.77511
13363092,RichardPham,2025-02-19 02:16:58,0.77511
13363196,Ayana Lao,2025-02-19 02:55:40,0.77511
13363351,Amairani Reyes,2025-02-19 03:34:38,0.77511
13363388,Ka Hlaya Tun,2025-02-19 12:20:24,0.77511
13363410,Mannu sanghi,2025-02-19 03:50:50,0.77511
13363701,take_taked,2025-02-19 06:22:02,0.77511
13363538,@Navytay0632,2025-02-19 06:38:01,0.77511
13363841,Ali Ozan Basogul,2025-02-19 05:29:08,0.77511
13363858,Japji Kaur Batra,2025-02-19 05:34:38,0.77511
13363960,shiva kumar #2,2025-02-19 06:02:39,0.77511
13364152,Yusef Khayatan,2025-02-28 04:15:40,0.77511
13364171,Raham Dil,2025-02-19 06:57:30,0.77511
13362907,renlong,2025-02-19 09:01:49,0.77511
13364248,OCK JIN SEOK,2025-02-19 08:48:41,0.77511
13364317,juyeon0623,2025-02-19 08:31:51,0.77511
13364311,‍이동한[학생](응용과학대학 응용화학과),2025-02-19 08:27:04,0.77511
13364333,Simone Qiu,2025-02-19 07:39:32,0.77511
13364339,BeandyXXV,2025-02-19 07:41:40,0.77511
13364352,Benjamin Kam,2025-02-19 07:44:13,0.77511
13364354,Keon #2,2025-02-19 07:44:27,0.77511
13364378,ParkJiHwan0522,2025-02-19 08:03:48,0.77511
13364425,llluckyww,2025-02-19 07:53:55,0.77511
12309863,kwonobin,2025-02-19 08:21:43,0.77511
13364399,Kens000,2025-02-19 08:17:17,0.77511
13364568,JIN WOOYEONG,2025-02-19 08:17:01,0.77511
13364614,biovwu,2025-02-19 08:18:26,0.77511
2686558,Martin Wachiye,2025-02-19 08:19:26,0.77511
13364853,wzcfantasy,2025-02-19 08:42:17,0.77511
13364559,NA GYU MIN,2025-02-19 08:44:44,0.77511
13364900,Rebekah Au,2025-02-19 08:55:26,0.77511
13365307,NoNobigbang,2025-02-19 09:29:42,0.77511
13365449,wym510,2025-02-19 09:48:14,0.77511
13365547,Fery Andika,2025-02-19 10:01:36,0.77511
13365639,Chris J. G,2025-02-19 10:14:18,0.77511
13365730,Gouri_Parvathiii,2025-02-19 10:29:20,0.77511
13365738,Shubhansh Gupta,2025-02-19 10:29:54,0.77511
13365743,Anders Ludvigsen,2025-02-19 10:30:27,0.77511
13365856,Hamza Mubin,2025-02-19 10:48:40,0.77511
13366184,劉 郡焰,2025-02-19 11:32:01,0.77511
13353859,sekibouya,2025-02-19 12:24:11,0.77511
13366683,zhan LeBron,2025-02-19 12:39:16,0.77511
12400006,Itsuki Kigoshi,2025-02-19 12:51:08,0.77511
13366858,Alex Younan,2025-02-19 13:01:59,0.77511
13367352,Zhi Qiao_Richard,2025-02-19 13:32:25,0.77511
13367428,Aryan Garg #2,2025-02-19 13:37:05,0.77511
13367575,Quentin #5,2025-02-19 13:47:20,0.77511
13367624,ddc0330,2025-02-19 13:50:24,0.77511
13005848,Cyber Knights,2025-02-19 14:19:28,0.77511
13368071,Yan Xiao1656,2025-02-19 14:21:02,0.77511
13368372,Muhammad Alshakarti,2025-02-19 14:41:54,0.77511
13368541,ZhuYongCan,2025-02-19 14:53:52,0.77511
13368761,Chiranjan Sahu,2025-02-19 15:09:30,0.77511
7776093,yanggaoqiang,2025-02-19 15:26:41,0.77511
13369138,Alexandre Trezeux,2025-02-19 15:35:42,0.77511
13369146,Evy Jian,2025-02-19 15:36:08,0.77511
13369235,Sadia Wajahat,2025-02-19 15:42:55,0.77511
13369326,Exx-0Ds,2025-02-19 15:48:23,0.77511
13369649,kunal gupta,2025-02-19 16:12:25,0.77511
13369850,Kevin Anderegg,2025-02-19 16:27:38,0.77511
5236277,Cường Tào,2025-02-19 16:40:16,0.77511
13370198,Dani_Learns8,2025-02-19 16:55:06,0.77511
13370311,Joseph Fernandez,2025-02-19 17:23:09,0.77511
13370366,Caleb Nyadembera,2025-02-19 17:06:02,0.77511
13370632,Luis Peraza,2025-02-19 17:25:03,0.77511
13370650,jackwang2025,2025-02-19 17:26:48,0.77511
13370667,Alzahraa Radwan,2025-02-19 17:28:03,0.77511
13370668,Nam Hoàng,2025-02-19 17:28:05,0.77511
11782674,Djdirjgj,2025-02-19 17:32:57,0.77511
13370749,Arthem Smalyukh,2025-02-20 04:56:01,0.77511
13370898,Santosh Tiwari SLRTCE,2025-02-19 17:49:05,0.77511
13371056,BKN57disp,2025-02-19 18:00:59,0.77511
13371167,Carlie Herrera,2025-02-19 18:09:42,0.77511
13371199,YuTingChen,2025-02-19 18:12:17,0.77511
13371205,Cy22,2025-02-19 18:12:28,0.77511
13371206,Charles Rous,2025-02-19 18:12:37,0.77511
13371207,Aneri Dalwadi,2025-02-25 17:23:25,0.77511
13371209,Joe Eduard Rucker,2025-02-19 18:12:45,0.77511
13371210,Andrew C Ball,2025-02-19 18:12:45,0.77511
13371212,yungslatty,2025-02-19 18:12:46,0.77511
13371213,Julius McIntyre,2025-02-19 18:12:46,0.77511
13371214,Justin A Lanier,2025-02-19 18:12:46,0.77511
13371216,Chloe Brownlow,2025-02-19 18:12:49,0.77511
13371218,Muaz Besir Acikgoz,2025-02-19 18:12:51,0.77511
13371220,Alexandra De La Mora,2025-02-19 18:12:51,0.77511
13371223,Citlalli Rivera,2025-02-19 18:13:02,0.77511
13371225,Alonso Fernandez,2025-02-19 18:13:21,0.77511
13371284,enrique,2025-02-21 23:49:18,0.77511
13371293,Sharanya Rotte,2025-02-20 01:43:57,0.77511
13371317,Andre Cowan,2025-02-19 18:45:39,0.77511
13371398,Mamotshana,2025-02-19 18:31:01,0.77511
13371413,Shijie Xu_UK,2025-02-20 00:34:24,0.77511
13371423,Pelumi Adeola,2025-02-19 18:52:08,0.77511
13371468,M Sandell,2025-02-19 18:50:24,0.77511
13371556,ZhouYi666888,2025-02-19 19:14:26,0.77511
13371567,Franziska Meyndt,2025-02-19 19:16:08,0.77511
13371732,ziqiwang0908,2025-02-19 20:11:16,0.77511
13371698,Ndubuisi Okorie,2025-02-19 20:12:50,0.77511
13371747,Mubina Ashrafi,2025-02-22 09:30:36,0.77511
13371764,sachitanand Kumar,2025-02-19 20:27:43,0.77511
13371800,C_Aschenbrenner,2025-02-19 20:38:20,0.77511
13371814,Klajdi Kolaj,2025-02-19 20:40:50,0.77511
13371853,Çağatay Özbek,2025-02-19 21:00:19,0.77511
13371884,Sairam Tushar Maddala,2025-02-19 21:12:43,0.77511
13371898,Emily C Gonzalez,2025-02-19 21:17:47,0.77511
13371947,Samarth P Deshpande,2025-02-19 21:34:34,0.77511
13372036,Md Tanveer,2025-02-19 22:07:15,0.77511
13372045,Varun Joshi,2025-02-26 02:51:12,0.77511
13372086,Jonathan Troup,2025-02-28 03:09:06,0.77511
13372327,Yuji Tanaka,2025-02-20 00:16:45,0.77511
13372448,Swaying Swan,2025-02-20 00:39:41,0.77511
13372495,Jim Cavalier,2025-02-27 23:25:32,0.77511
13372502,Adair Vargas,2025-02-20 01:01:32,0.77511
13372872,Lee Shi Lin Serene,2025-02-20 03:13:14,0.77511
13372896,[Deleted] 66901548-bed2-4c1d-8982-950f052908b2,2025-02-20 03:21:36,0.77511
13372914,Jiabao Zhao,2025-02-20 04:44:25,0.77511
13372949,Alexander L Brewer,2025-02-20 03:41:42,0.77511
13372966,Aladdin #2,2025-02-20 03:47:02,0.77511
13371915,Travis Webber,2025-02-20 03:55:36,0.77511
13373090,Dominic Chang,2025-02-20 04:28:38,0.77511
13373197,Gustavo Letona,2025-02-20 04:52:52,0.77511
13373383,Menchie Belarmino,2025-02-20 05:33:00,0.77511
13373449,motamota_23,2025-02-20 05:47:26,0.77511
11493694,Alek Sung,2025-02-20 05:58:33,0.77511
13353347,Rene A Rivera,2025-03-02 06:28:13,0.77511
13373832,Justin Harris,2025-02-20 07:00:05,0.77511
13373975,MoonYounggi,2025-02-20 07:25:09,0.77511
13374010,qdawwn,2025-02-20 07:31:33,0.77511
13374039,Redemption1,2025-02-20 07:38:45,0.77511
13374089,Win Tian Low,2025-02-20 07:48:56,0.77511
13374222,Aiqiao Yang,2025-02-20 08:17:47,0.77511
13374241,Jessica Hurwitz,2025-02-20 08:22:38,0.77511
13374313,Kuruma Huang,2025-02-20 08:38:02,0.77511
13374364,Mark James Ortega,2025-02-20 08:45:11,0.77511
13374376,Anna Ng,2025-02-20 08:47:48,0.77511
13374498,ian26460,2025-02-20 09:14:01,0.77511
13374542,anthony cai,2025-02-20 09:27:02,0.77511
13374546,Rasim Berke Turan,2025-02-20 09:27:19,0.77511
13374588,Kaviya Thangaraj,2025-02-20 09:34:30,0.77511
13374640,VISHAL V COOL,2025-02-20 09:50:41,0.77511
13374672,ALEXISYU10,2025-02-23 13:51:33,0.77511
13374662,Maxim Vassilev,2025-02-20 15:09:25,0.77511
13374778,umesh bhabad,2025-02-20 10:28:14,0.77511
13292860,SK5555,2025-02-20 10:32:34,0.77511
13374819,Salih Murat Atılkan,2025-02-26 09:24:45,0.77511
13374836,Daniel Mut,2025-02-20 10:41:41,0.77511
13374875,Leong Eu-Shaun,2025-02-20 10:52:36,0.77511
13374888,Mohammaderfan Kabir,2025-02-20 10:57:30,0.77511
13374975,ry4nRn,2025-02-20 11:29:36,0.77511
13375064,mika #3,2025-02-20 11:53:50,0.77511
13375131,mukhil charles,2025-02-20 12:11:17,0.77511
13374044,wzwpbznv,2025-02-20 12:15:41,0.77511
13375213,DaRuizhi,2025-02-20 12:32:10,0.77511
13375339,Nomathemba Hope Mnguni,2025-02-20 12:52:17,0.77511
13375423,Sagdeev Ilnaz,2025-02-20 13:03:10,0.77511
13375515,Wei YingHui,2025-02-20 13:16:09,0.77511
13375574,Adrián Dolan García,2025-02-20 13:27:23,0.77511
13375588,Randi Palguna Artayasa,2025-02-20 13:31:18,0.77511
13375607,Hoyt96,2025-02-20 13:33:51,0.77511
13375637,AryaShetye1209,2025-02-20 13:40:50,0.77511
13375691,hellozs321,2025-02-20 13:51:36,0.77511
13375743,Yinuo Liu228,2025-02-20 13:58:16,0.77511
13375764,Jack Goodbody,2025-02-20 14:00:58,0.77511
13376190,GAOHUI XU,2025-02-20 16:25:23,0.77511
13376413,Woody Woodward,2025-02-28 17:19:26,0.77511
13376458,inyourheart,2025-02-20 16:08:55,0.77511
13376599,Abubakri Olowo Abdurraheem ,2025-02-20 16:46:33,0.77511
3489580,Shinhu Park,2025-02-20 17:14:22,0.77511
13376870,hasssssssssssssss,2025-02-20 17:44:52,0.77511
13376876,ParamAI,2025-02-20 17:46:57,0.77511
13377088,tiendat0,2025-02-20 18:44:46,0.77511
4635448,SarvioValente,2025-02-20 18:45:11,0.77511
13377130,Muhammad Muneeb Shafiq,2025-02-20 18:56:15,0.77511
13377508,Anatoly Konosh,2025-02-20 19:27:57,0.77511
13377899,Shivani Godugu,2025-02-20 21:02:34,0.77511
13377938,YinnnLiu,2025-02-20 21:10:15,0.77511
13378006,JenselW,2025-02-20 21:33:09,0.77511
13378053,Mamadou  K,2025-02-20 21:44:05,0.77511
13378154,Ahmed Abdul-Rahman,2025-02-20 22:22:08,0.77511
13378203,ATMH,2025-02-20 22:39:47,0.77511
13378213,LW9000,2025-02-20 22:44:41,0.77511
13378230,Ishani De,2025-02-20 22:51:11,0.77511
13378239,Nadjib Djellali,2025-02-20 22:56:22,0.77511
13378286,DMC222,2025-02-20 23:14:49,0.77511
13378283,Maral Esmikhani,2025-02-20 23:34:50,0.77511
13372855,Kavitha Chandru,2025-02-21 01:39:28,0.77511
13378751,muyuan yan7,2025-02-21 01:40:30,0.77511
13125422,tmatsumoto302,2025-02-21 02:05:38,0.77511
13379007,Yunxian Ding,2025-02-21 02:36:40,0.77511
13379064,HECTOR GUIDO ALDANA,2025-02-21 02:46:22,0.77511
13379078,Kenn Johnson,2025-02-21 02:48:24,0.77511
13379104,Kasseiss,2025-02-21 02:52:35,0.77511
13352439,Shrike From Hyperion,2025-02-21 04:59:31,0.77511
13379284,Gabriela #3,2025-02-21 03:21:23,0.77511
13379311,Akshay ram p p,2025-02-23 15:04:14,0.77511
13379384,yeeeengyu,2025-02-21 04:00:50,0.77511
13379519,KHUSHI MAKHARIA ,2025-02-21 04:25:57,0.77511
13379600,RudiRudiRudi,2025-02-21 05:13:19,0.77511
13370303,Abhishek Rana #5,2025-02-21 07:54:42,0.77511
6915476,Nixer.Lv,2025-02-21 06:37:24,0.77511
12998155,Masih Mirsaeedi,2025-02-21 07:13:14,0.77511
13379979,skfndhr,2025-02-21 07:02:25,0.77511
13380003,Cai Wang,2025-02-21 07:09:48,0.77511
13380068,Shamli Titirmare,2025-02-21 07:26:40,0.77511
13380114,Tayor Cai,2025-02-21 07:42:40,0.77511
13380134,Tom Yanase,2025-02-21 07:48:14,0.77511
13380160,jmasson123,2025-02-21 07:55:47,0.77511
13380162,Gregorius Garth,2025-02-21 07:56:23,0.77511
13380242,swkim021,2025-02-21 08:28:44,0.77511
13380318,alyanna avitia,2025-02-21 08:49:46,0.77511
13380370,Gaurav Patil #7,2025-02-21 09:02:37,0.77511
13380395,Tor Eldby,2025-02-21 09:30:07,0.77511
13380413,Suleyman Ertekin,2025-02-21 09:14:13,0.77511
4901015,Salman Kalista #2,2025-02-21 09:18:51,0.77511
13380494,tuan fan7,2025-02-21 09:40:55,0.77511
13380522,Hishikesh Phukan,2025-02-21 09:46:44,0.77511
13380609,pcccai,2025-02-21 10:08:53,0.77511
13380724,Amaludin Ibnu,2025-02-21 15:32:37,0.77511
13380793,AlbertB22,2025-02-21 11:04:02,0.77511
13380889,Alien_X,2025-02-21 11:36:44,0.77511
13380898,jiaxiang qin,2025-02-21 11:38:09,0.77511
13381037,nicdeluc,2025-02-21 18:26:07,0.77511
13381046,ID Google,2025-02-21 12:19:06,0.77511
13381087,Juze Gong,2025-02-21 12:27:26,0.77511
13381098,木易yangqichen13,2025-02-21 12:31:25,0.77511
11576258,Viwongo,2025-02-21 12:33:57,0.77511
13381315,OYEDIRAN MICHAEL,2025-02-21 13:02:20,0.77511
13373015,Sovi,2025-02-21 14:33:42,0.77511
13381681,Santalessio,2025-02-21 13:55:34,0.77511
13381745,Rafaela Henemann,2025-02-21 14:11:57,0.77511
13381752,Youngwoo Cheong,2025-02-21 14:12:37,0.77511
13381763,John Rock 423,2025-02-23 08:17:33,0.77511
13381764,Pelican,2025-02-21 23:08:15,0.77511
13381768,Jerry Renders,2025-02-21 14:16:25,0.77511
13381785,Mark Skelton,2025-02-21 14:21:42,0.77511
13375919,Sairaj Adhav,2025-02-22 05:38:43,0.77511
13354803,ersanxu,2025-02-21 14:59:31,0.77511
13381929,Ersan Emircan,2025-02-21 14:52:04,0.77511
13382311,Steven Lie Wibowo,2025-02-21 16:10:48,0.77511
13382410,Maplev,2025-02-21 16:11:50,0.77511
13382443,Bradley Haraguchi,2025-02-28 10:50:17,0.77511
13382648,Liyang Ng,2025-02-21 16:42:45,0.77511
13382733,Jannat Singh,2025-02-21 17:12:52,0.77511
13382787,Fred Cline,2025-02-21 17:04:02,0.77511
13382847,Lucas Liu,2025-02-27 21:30:48,0.77511
13382871,Santiago Gruss,2025-02-21 17:18:13,0.77511
13382923,yyymmmm,2025-02-21 17:35:22,0.77511
13382936,Pushpinder Singh #3,2025-02-21 17:33:38,0.77511
13383035,Xie Rongpeng,2025-02-21 17:57:21,0.77511
13383056,Stewart Walters,2025-02-21 17:59:55,0.77511
13383128,Rushiraj Karia,2025-02-21 18:06:08,0.77511
13383212,Mucahit Akan,2025-02-21 18:25:10,0.77511
13383402,karima boussetta,2025-02-21 19:07:21,0.77511
13383502,revads,2025-02-21 19:26:17,0.77511
13383573,Akshat3004,2025-02-21 19:39:43,0.77511
13383836,Stephanie S Jones,2025-02-21 20:44:52,0.77511
13383928,Cevin Curan,2025-02-21 21:10:10,0.77511
13383949,Tharshana Manivannan,2025-02-21 21:14:20,0.77511
13383984,Krypthonexe,2025-02-21 21:24:30,0.77511
13383989,Víctor Rey Guardia,2025-02-21 21:25:55,0.77511
13384050,Tali Haller,2025-02-21 21:43:31,0.77511
13384090,savkevip,2025-02-21 21:51:26,0.77511
13384443,Samir Moussa,2025-02-22 00:04:39,0.77511
13384508,RosinaldoG,2025-02-22 00:44:35,0.77511
13384535,misedo,2025-02-22 01:04:05,0.77511
13384640,LeemyHu,2025-02-22 01:35:38,0.77511
13384869,in'finite,2025-02-22 03:26:54,0.77511
13385037,huangzifff,2025-02-22 04:45:03,0.77511
13385117,Hu Qingguo,2025-02-22 05:20:58,0.77511
13385174,Daniel Valentino,2025-02-22 05:47:40,0.77511
13385190,Thai Pham,2025-02-22 05:53:06,0.77511
13343530,B14cK B0y!!,2025-02-22 06:05:47,0.77511
13385383,Zhang1011001,2025-02-22 07:09:52,0.77511
13385385,Euposaune,2025-02-22 06:57:24,0.77511
13385452,Deepmalya Koley,2025-02-22 07:18:07,0.77511
13385458,Hasibul Islam Nirjhar ,2025-02-22 07:21:01,0.77511
13385466,Venarc,2025-02-22 07:22:22,0.77511
13385479,Jehoor,2025-02-22 07:25:55,0.77511
13380639,fisher0131,2025-02-26 09:55:15,0.77511
13385514,SunXiang1,2025-02-22 07:37:17,0.77511
13385590,kazuyatsurumi,2025-02-22 08:00:47,0.77511
13385601,Geeta Arumuganainar,2025-02-22 08:07:02,0.77511
13385602,Kunj Vaghela,2025-02-22 08:04:48,0.77511
13385631,Alex7Z,2025-02-22 08:15:40,0.77511
13385693,Angga ZID,2025-02-22 08:35:48,0.77511
13385824,RIYANKA JAISWAL,2025-02-22 09:20:42,0.77511
13385840,ShreyasGandhi673,2025-02-22 09:25:08,0.77511
13385845,Kenta.S,2025-02-22 09:26:26,0.77511
13385847,epic dragon one,2025-02-22 09:27:11,0.77511
13385849,Shubham Giri #2,2025-02-22 09:27:47,0.77511
13349131,Mori Taghipour,2025-02-22 10:43:30,0.77511
13386057,Pietro Vanni,2025-02-22 10:18:07,0.77511
13386185,Alexandre Tapadinhas,2025-02-22 10:58:52,0.77511
13386257,Gabor Zsamboky,2025-02-22 11:14:18,0.77511
13386325,yuanzhulin,2025-02-22 11:39:41,0.77511
13386450,StrH88,2025-02-22 12:19:20,0.77511
13386504,Daksh Goel #2,2025-02-22 12:43:40,0.77511
13386506,dudukater,2025-02-22 12:41:13,0.77511
13386528,mlarjit,2025-02-22 12:49:22,0.77511
13386641,John Devaiah,2025-02-22 13:36:12,0.77511
13386684,Robby Lee,2025-02-22 13:47:05,0.77511
13386842,zheng gypso,2025-02-23 15:51:56,0.77511
13386872,Yusuf Magdy,2025-02-22 14:45:40,0.77511
13387036,Yoomula,2025-02-22 14:52:29,0.77511
13387093,Aiperi Zhenishova,2025-02-22 15:10:06,0.77511
9690339,Nikhil Kapoor #2,2025-02-22 15:24:42,0.77511
13387173,Sharptooth,2025-02-22 15:28:25,0.77511
13387275,NUDTDMHYR,2025-02-22 16:03:06,0.77511
13387329,Olivier #10,2025-02-22 16:22:08,0.77511
13387344,Aurora Xu,2025-02-22 16:26:56,0.77511
13387363,Fu Yuanheng,2025-02-22 16:34:09,0.77511
13383120,Abhishek Bharadwaz,2025-02-22 17:00:15,0.77511
13387481,shuaib musthafa m,2025-02-22 17:06:12,0.77511
13387495,DavidLiu,2025-02-22 17:08:53,0.77511
13218882,alifeci,2025-02-22 19:45:19,0.77511
13387997,leprechaun1711,2025-02-22 19:35:23,0.77511
13388055,Anna Lalik,2025-02-22 19:56:19,0.77511
13388056,Bhuvi D,2025-02-22 19:56:23,0.77511
13388163,bollineni lekha,2025-02-26 17:40:06,0.77511
13388172,Tokbosyn Nurlybek,2025-02-22 20:52:10,0.77511
13388175,Cjjone26,2025-02-22 20:51:46,0.77511
13388188,Letong Huang,2025-02-23 01:35:32,0.77511
13388214,Gowhith46,2025-02-22 21:08:41,0.77511
13388243,Pablo Freire Gullon,2025-02-22 21:22:54,0.77511
13388320,Lanqing Luo,2025-02-23 22:48:26,0.77511
13388331,Heber Pino,2025-02-22 22:20:25,0.77511
13388375,Adam Lahouari,2025-02-23 17:57:39,0.77511
13388380,Poppy Ma,2025-02-22 22:39:13,0.77511
13388512,Preston New,2025-02-22 23:43:22,0.77511
13388550,akikatsu,2025-02-22 23:55:29,0.77511
13388585,Sahir Shaukat Hussain,2025-02-23 00:14:36,0.77511
13388588,kevinval,2025-02-23 00:16:28,0.77511
13388636,Antoine Remond-Tiedrez,2025-02-23 00:50:18,0.77511
13388680,Noah Shaul,2025-02-23 01:19:40,0.77511
13388846,Gong Yangrui,2025-02-23 02:38:39,0.77511
13388850,钟声离弦,2025-02-23 02:40:33,0.77511
13388870,Felipe Flórez Olivera,2025-02-23 15:15:38,0.77511
13388898,Andrea Rodriguez,2025-02-23 03:09:46,0.77511
13389010,Ako Matsuhashi,2025-02-23 04:04:57,0.77511
13389053,wjl0699,2025-02-23 04:22:22,0.77511
13389079,Aron Saavedra,2025-02-23 04:34:34,0.77511
13389121,PiPatrix,2025-02-23 04:55:58,0.77511
13389166,SelenaYao,2025-02-23 05:21:07,0.77511
13389208,Shohinur Pervez Shohan,2025-02-23 05:34:24,0.77511
13389273,Pei-Chun Shih,2025-02-23 05:57:50,0.77511
13388958,shuijiaozzz,2025-02-23 06:02:18,0.77511
13389285,Ilya Uimanov,2025-02-23 06:02:26,0.77511
13389488,baiwei King,2025-02-23 07:25:25,0.77511
13389511,jaronhsu0204,2025-03-01 14:02:34,0.77511
13389620,Hoàng Thanh Sơn,2025-02-23 08:04:33,0.77511
13389649,Hitborg,2025-02-23 08:14:49,0.77511
13389705,Nut Suphakit,2025-02-23 08:34:17,0.77511
